name,url,sku,group_id,price,in_stock,categories,image_url,keywords
"Liquid Veil Airbrush Foundation in Tan",https://www.purcosmetics.com/liquid-veil,951242030,11412,39,true,"Pur Category|Makeup|Face|Shop All",https://www.purcosmetics.com/media/catalog/product/l/i/liquid-veil-spray-foundation-tan-cap-on.jpg,
"Liquid Veil Airbrush Foundation in Medium",https://www.purcosmetics.com/liquid-veil,951242020,11412,39,true,"Pur Category|Makeup|Face|Shop All",https://www.purcosmetics.com/media/catalog/product/l/i/liquid-veil-spray-foundation-medium-cap-on.jpg,
"Liquid Veil Airbrush Foundation in Light",https://www.purcosmetics.com/liquid-veil,951242010,11412,39,true,"Pur Category|Makeup|Face|Shop All",https://www.purcosmetics.com/media/catalog/product/l/i/liquid-veil-spray-foundation-light-cap-on.jpg,
"Love Your Selfie",https://www.purcosmetics.com/love-your-selfie,951743010,951743010,39.0000,false,"Pur Category|Eyes|Eyeshadow|Palettes|Gifts under $50|Gifts under $50|Shop All|Gluten-Free",https://www.purcosmetics.com/media/catalog/product/l/o/love-your-selfie-palette-opencpt-72dpi.jpg,
"M.M.C. Moisturizer",https://www.purcosmetics.com/m-m-c,951111120,951111120,38.0000,true,"Pur Category|Skincare|Bestsellers|Best Sellers|Moisturizers|Shop All|Shop All|Gluten-Free",https://www.purcosmetics.com/media/catalog/product/m/./m.m.c.-cap-off-to-side.jpg,
"Marble Powder Bronze",https://www.purcosmetics.com/universal-marble-powder,951330010,11801,23.5,false,"Shop All",https://www.purcosmetics.com/media/catalog/product/m/a/marble-powder-bronze-open.jpg,
"Marble Powder Pink",https://www.purcosmetics.com/universal-marble-powder,951330020,11801,23.5,false,"Pur Category|Cheeks|Blush|Shop All|Sale ",https://www.purcosmetics.com/media/catalog/product/m/a/marble-powder-pink-open.jpg,
"Marble Powder Spice",https://www.purcosmetics.com/universal-marble-powder,951360010,11801,23.5,true,"Pur Category|Cheeks|Blush|Shop All|Sale ",https://www.purcosmetics.com/media/catalog/product/m/a/marble-powder-spice-open.jpg,
"Melt Away Makeup Emulsifier",https://www.purcosmetics.com/melt-away,951101110,951101110,23.0000,true,"Pur Category|Skincare|Cleansers|Shop All|Shop All|Gluten-Free",https://www.purcosmetics.com/media/catalog/product/m/e/melt-away-cap-on.jpg,
"Mineral Glow",https://www.purcosmetics.com/mineral-glow,951331010,951331010,25.0000,true,"Pur Category|Cheeks|Bronzer & Contour|Shop All|Vegan|Gluten-Free|Sale |Vegan",https://www.purcosmetics.com/media/catalog/product/m/i/mineral-glow-bronzer-open.jpg,
"Perfect Fit Eye Shadow Trio in Lady Luck",https://www.purcosmetics.com/perfect-fit-eye-shadow-trio,951390100,11540,26,true,"Pur Category|Eyeshadow|Shop All|Sale ",https://www.purcosmetics.com/media/catalog/product/s/a/sale_perfect-fit-trio_luckylady.jpg,
"Perfect Fit Eye Shadow Trio in Jetsetter",https://www.purcosmetics.com/perfect-fit-eye-shadow-trio,951390090,11540,26,true,"Pur Category|Eyeshadow|Shop All|Sale ",https://www.purcosmetics.com/media/catalog/product/p/e/perfect-fit-eye-shadow-jet-setter-1000x1000.jpg,
"Perfect Fit Eye Shadow Trio in Matchmaker",https://www.purcosmetics.com/perfect-fit-eye-shadow-trio,951390080,11540,26,true,"Pur Category|Eyeshadow|Shop All|Sale ",https://www.purcosmetics.com/media/catalog/product/p/e/perfect-fit-eye-shadow-matchmaker-1000x1000.jpg,
"Perfect Fit Eye Shadow Trio in Wild Child",https://www.purcosmetics.com/perfect-fit-eye-shadow-trio,951390070,11540,26,true,"Pur Category|Eyeshadow|Shop All|Sale ",https://www.purcosmetics.com/media/catalog/product/p/e/perfect-fit-eye-shadow-wild-child-1000x1000.jpg,
"Perfect Fit Eye Shadow Trio in Free Spirit",https://www.purcosmetics.com/perfect-fit-eye-shadow-trio,951390050,11540,26,true,"Pur Category|Eyeshadow|Shop All|Sale ",https://www.purcosmetics.com/media/catalog/product/p/e/perfect-fit-eye-shadow-free-spirit-1000x1000.jpg,
"Perfect Fit Eye Shadow Trio in Rebel",https://www.purcosmetics.com/perfect-fit-eye-shadow-trio,951390040,11540,26,true,"Pur Category|Eyeshadow|Shop All|Sale ",https://www.purcosmetics.com/media/catalog/product/p/e/perfect-fit-eye-shadow-rebel-1000x1000.jpg,
"Perfect Fit Eye Shadow Trio in Rock Goddess",https://www.purcosmetics.com/perfect-fit-eye-shadow-trio,951390030,11540,26,true,"Shop All|Sale ",https://www.purcosmetics.com/media/catalog/product/p/e/perfect-fit-eye-shadow-rock-goddess-1000x1000.jpg,
"Perfect Fit Eye Shadow Trio in Bohemian Bombshell",https://www.purcosmetics.com/perfect-fit-eye-shadow-trio,951390010,11540,26,true,"Shop All|Sale ",https://www.purcosmetics.com/media/catalog/product/p/e/perfect-fit-eye-shadow-bohemian-bombshell-1000x1000.jpg,
"Simplicity Gentle Cleanser",https://www.purcosmetics.com/simplicity,951178010,951178010,24.0000,true,"Pur Category|Skincare|Cleansers|Gluten Free|Shop All|Shop All|Gluten-Free",https://www.purcosmetics.com/media/catalog/product/s/i/simplicity-cap-off.jpg,
"Soak It Up Moisturizer",https://www.purcosmetics.com/soak-it-up,951177010,951177010,34.0000,true,"Pur Category|Skincare|Best Sellers|Moisturizers|Masks|Vegan|Gluten Free|Shop All|Shop All|Vegan|Gluten-Free|Vegan",https://www.purcosmetics.com/media/catalog/product/s/o/soak-it-up-cap-off-to-side.jpg,
"Start Now 4-Piece Essentials Collection in Dark",https://www.purcosmetics.com/start-now-4-piece-essentials-collection,951770070,11668,37,true,"Pur Category|Kits|Shop All",https://www.purcosmetics.com/media/catalog/product/s/t/start-now-essentials-dark-in-box.jpg,
"Start Now 4-Piece Essentials Collection in Tan",https://www.purcosmetics.com/start-now-4-piece-essentials-collection,951770050,11668,37,true,"Pur Category|Kits|Shop All",https://www.purcosmetics.com/media/catalog/product/s/t/start-now-essentials-tan-in-box.jpg,
"4-Piece Flawless Complexion Starter Kit in Golden Dark",https://www.purcosmetics.com/start-now-5-piece-beauty-to-go-collection,951770380,11732,39,false,"Pur Category|Kits|Shop All",https://www.purcosmetics.com/media/catalog/product/a/a/aah-startnow-fc-72dpi_14.jpg,
"4-Piece Flawless Complexion Starter Kit in Medium Dark",https://www.purcosmetics.com/start-now-5-piece-beauty-to-go-collection,951770370,11732,39,true,"Pur Category|Kits|Shop All",https://www.purcosmetics.com/media/catalog/product/a/a/aah-startnow-fc-72dpi_13.jpg,
"4-Piece Flawless Complexion Starter Kit in Tan",https://www.purcosmetics.com/start-now-5-piece-beauty-to-go-collection,951770360,11732,39,true,"Pur Category|Kits|Shop All",https://www.purcosmetics.com/media/catalog/product/a/a/aah-startnow-fc-72dpi_12.jpg,
"Start Now 4-Piece Beauty-to-Go Collection in Light Tan",https://www.purcosmetics.com/start-now-5-piece-beauty-to-go-collection,951770350,11732,39,true,"Pur Category|Kits|Shop All",https://www.purcosmetics.com/media/catalog/product/a/a/aah-startnow-fc-72dpi_11.jpg,
"Start Now 4-Piece Beauty-to-Go Collection in Golden Medium",https://www.purcosmetics.com/start-now-5-piece-beauty-to-go-collection,951770340,11732,39,true,"Pur Category|Kits|Shop All",https://www.purcosmetics.com/media/catalog/product/a/a/aah-startnow-fc-72dpi_10.jpg,
"4-Piece Flawless Complexion Starter Kit in Blush Medium",https://www.purcosmetics.com/start-now-5-piece-beauty-to-go-collection,951770330,11732,39,false,"Pur Category|Kits|Shop All",https://www.purcosmetics.com/media/catalog/product/a/a/aah-startnow-fc-72dpi_9.jpg,
"4-Piece Flawless Complexion Starter Kit in Light",https://www.purcosmetics.com/start-now-5-piece-beauty-to-go-collection,951770320,11732,39,true,"Pur Category|Kits|Shop All",https://www.purcosmetics.com/media/catalog/product/a/a/aah-startnow-fc-72dpi_8.jpg,
"4-Piece Flawless Complexion Starter Kit in Porcelain",https://www.purcosmetics.com/start-now-5-piece-beauty-to-go-collection,951770310,11732,39,false,"Pur Category|Kits|Shop All",https://www.purcosmetics.com/media/catalog/product/a/a/aah-startnow-fc-72dpi_7.jpg,
"Start Now! Skincare Edition",https://www.purcosmetics.com/start-now-skincare-edition,951781010,951781010,29.0000,true,"Pur Category|Skincare|Kits|Kits|Gifts under $50|Gifts under $30|Shop All|Shop All|Gluten-Free",https://www.purcosmetics.com/media/catalog/product/s/k/skincare-starter-kit-products-in-box.jpg,
"Tone Up Eye Serum",https://www.purcosmetics.com/tone-up,951144110,951144110,37.0000,true,"Pur Category|Skincare|Best Sellers|Serums|Gluten Free|Shop All|Shop All|Vegan|Gluten-Free|Vegan",https://www.purcosmetics.com/media/catalog/product/t/o/tone-up-750x750.jpg,
"Tone Up Eye Serum Sample",https://www.purcosmetics.com/tone-up-sample,851891010,851891010,9.0000,true,"Pur Category|Best Sellers|Serums|Gluten Free|Shop All",https://www.purcosmetics.com/media/catalog/product/t/o/tone-up-swatch-72dpi-1200x1200.jpg,
"Utility Mineral Makeup  Brush",https://www.purcosmetics.com/utility-brush,951663010,951663010,16.0000,true,"Pur Category|Brushes & Tools|Gifts under $50|Shop All|Gluten-Free|Sale ",https://www.purcosmetics.com/media/catalog/product/u/t/utility-mineral-brush-1000x1000.jpg,
"Volume Vixen Mascara ",https://www.purcosmetics.com/volume-vixen,951453010,951453010,21.0000,true,"Pur Category|Makeup|Eyes|Mascara|Gifts under $50|Shop All|Gluten-Free",https://www.purcosmetics.com/media/catalog/product/v/o/volume-vixen-mascara-cap-on-appl-to-side.jpg,
"Wake Up Brow in Blonde Roast",https://www.purcosmetics.com/wake-up-brow,951445050,11796,24,true,"Makeup|Shop All",https://www.purcosmetics.com/media/catalog/product/w/a/wakeup-brow-blonde-roast-cap-off-to-side.jpg,
"Wake Up Brow in Mocha",https://www.purcosmetics.com/wake-up-brow,951445040,11796,24,true,"Makeup|Shop All",https://www.purcosmetics.com/media/catalog/product/w/a/wakeup-brow-mocha-cap-off-to-side.jpg,
"Wake Up Brow in Espresso",https://www.purcosmetics.com/wake-up-brow,951445030,11796,24,true,"Makeup|Shop All",https://www.purcosmetics.com/media/catalog/product/w/a/wakeup-brow-espresso-cap-off-to-side.jpg,
"Wake Up Brow in Latte",https://www.purcosmetics.com/wake-up-brow,951445020,11796,24,false,"Makeup|Shop All",https://www.purcosmetics.com/media/catalog/product/w/a/wakeup-brow-latte-cap-off-to-side.jpg,
"Blush Brush",https://www.purcosmetics.com/blush-brush-1,851661010,851661010,16.0000,true,"Pur Category|Makeup|Brushes & Tools|Gifts under $50|Shop All|Gluten-Free|Sale ",https://www.purcosmetics.com/media/catalog/product/b/l/blush-brush-1000x1000.jpg,
"Fully Charged Mascara",https://www.purcosmetics.com/fully-charged,951455030,951455030,22.0000,true,"Pur Category|Makeup|Bestsellers|Eyes|Mascara|Gifts under $50|Shop All|Gluten-Free",https://www.purcosmetics.com/media/catalog/product/f/u/fully-charged-ba_with-line1080x1080.jpg,
"Powder Foundation Brush",https://www.purcosmetics.com/airbrush-powder-foundation-brush,951679010,951679010,26.0000,true,"Pur Category|Makeup|Brushes & Tools|Shop All|Gluten-Free|Vegan",https://www.purcosmetics.com/media/catalog/product/p/o/powder-foundation-brush.jpg,
"Purcosmetics Gift Card",https://www.purcosmetics.com/purcosmetics-gift-card,purcosmetics-gift-card,purcosmetics-gift-card,0,true,"Pur Category|Promo Exclusions|Shop All|Gift Cards",https://www.purcosmetics.com/media/catalog/product/e/3/e38bd83af578077b65a31424bd24d085_580x_2x.png,
"Affirm - 1 fl oz/30 ml",https://www.purcosmetics.com/affirm,8770160,20001,84,true,"Cosmedix Category|Skincare|All Products|Best Sellers|Aging Skin|All Skin Types|Purpose|Serums|Retail|Serums|Shop|Retail|Serums|Antioxidant-Rich Products|Valentines Day Flash Sale |St. Patrick's Day Sale |Spring Routine Essentials|April Fool's Day |Earth Day Sale|Mother's Day Gift Guide|Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/a/f/affirm-cap-on-1floz.jpg,
"Affirm -4 fl oz. / 120 ml",https://www.purcosmetics.com/affirm,8250738,20001,84,true,"Cosmedix Category|Skincare|Backbar|Serums|Backbar|Serums|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb-affirm-4oz-72dpi.jpg,
"Affirm - Tester",https://www.purcosmetics.com/affirm,5550160,20001,84,true,"Cosmedix Category|Skincare|Testers|Testers|Serums|Serums|Shop",https://www.purcosmetics.com/media/catalog/product/a/f/affirm-cap-on-1floz.jpg,
Bene-factor,https://www.purcosmetics.com/bene-factor,8860039,8860039,60.0000,false,"Cosmedix Category|Skincare|Elite|Elite|Shop|Elite|Peels|Peels",https://www.purcosmetics.com/media/catalog/product/b/e/benefactor-rx-peel-15g-72dpi_1_.jpg,
"Benefit Activator",https://www.purcosmetics.com/benefit-activator,8555388,8555388,45.0000,true,"Cosmedix Category|Skincare|Peels & Activators|Backbar|Backbar|Peels & Activators|Shop|CS203 - Denmark Exclusions|CS202 - Australia / New Zealand |CS201 - UK / Medico",https://www.purcosmetics.com/media/catalog/product/b/e/benefit-activator-50ml-72dpi_1_.jpg,
"Benefit Balance",https://www.purcosmetics.com/benefit-balance,8770200,20002,38,true,"Cosmedix Category|Skincare|All Products|Aging Skin|Dry|Sensitive|All Skin Types|Purpose|Toners|Retail|Toners|Shop|Retail|Toners|Antioxidant-Rich Products|Perfect Pairings |Valentines Day Flash Sale |April Fool's Day |Earth Day Sale|Memorial Day Sale",https://www.purcosmetics.com/media/catalog/product/b/e/benefit-balance-cap-on-5floz.jpg,
"Benefit Balance - 12 fl oz/360 ml",https://www.purcosmetics.com/benefit-balance,8250745,20002,38,true,"Cosmedix Category|Skincare|Backbar|Toners|Backbar|Toners|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb-benefitbalance-12oz-72dpi.jpg,
"Benefit Balance - 5 fl oz/150 ml",https://www.purcosmetics.com/benefit-balance,5550200,20002,38,true,"Cosmedix Category|Skincare|Testers|Testers|Toners|Toners|Shop",https://www.purcosmetics.com/media/catalog/product/b/e/benefit-balance-cap-on-5floz.jpg,
"Benefit Clean - 5 fl oz/150 ml",https://www.purcosmetics.com/benefit-clean,8770260,20003,39,true,"Cosmedix Category|Skincare|All Products|Best Sellers|Redness & Sensitivity|Aging Skin|Dry|Sensitive|All Skin Types|Purpose|Cleansers|Retail|Cleansers|Shop|Retail|Cleansers|Get Your Best Skin Ever—at Any Age|Skincare by Age: 20s|Double Cleansing|Valentines Day Flash Sale |St. Patrick's Day Sale |Spring Break Skincare Survival Guide|April Fool's Day |Mother's Day Gift Guide|Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/b/e/benefit-clean-5floz.jpg,
"Benefit Clean - 12 fl oz/360 ml",https://www.purcosmetics.com/benefit-clean,8250750,20003,39,true,"Cosmedix Category|Skincare|Backbar|Cleansers|Backbar|Cleansers|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb-benefit-clean-12oz-72dpi.jpg,
"Benefit Clean - 5 fl oz/150 ml",https://www.purcosmetics.com/benefit-clean,5550260,20003,39,true,"Cosmedix Category|Skincare|Testers|Testers|Cleansers|Cleansers|Shop",https://www.purcosmetics.com/media/catalog/product/b/e/benefit-clean-5floz.jpg,
"Benefit Peel & Activator",https://www.purcosmetics.com/benefit-peel-activator,8555756,8555756,110.0000,false,"Cosmedix Category|Skincare|Shop|Shop|CS203 - Denmark Exclusions|CS201 - UK / Medico",https://www.purcosmetics.com/media/catalog/product/b/b/bb_placeholder.jpg,
"Benefit Peel",https://www.purcosmetics.com/benefit-peel,8555477,8555477,65.0000,true,"Cosmedix Category|Peels & Activators|Spa Exclusive|Treatments|Peels & Activators|Shop",https://www.purcosmetics.com/media/catalog/product/b/e/benefit-peel-30g-72dpi_1_.jpg,
"Blueberry Jessner",https://www.purcosmetics.com/blueberry-jessner,8520701,8520701,89.0000,true,"Cosmedix Category|Peels & Activators|Spa Exclusive|Treatments|Peels & Activators|Shop|CS203 - Denmark Exclusions|CS201 - UK / Medico|Acne Sale",https://www.purcosmetics.com/media/catalog/product/b/l/blueberry-jesser-peel-50ml-72dpi_1_.jpg,
"Blueberry Smoothie",https://www.purcosmetics.com/blueberry-smoothie,8520692,8520692,25.0000,true,"Cosmedix Category|Skincare|Elite|Facial Treatments|Backbar|Backbar|Spa Exclusive|Treatments|Peels & Activators|Facial Treatments|Shop|Retail|CS203 - Denmark Exclusions|CS201 - UK / Medico|Acne Sale",https://www.purcosmetics.com/media/catalog/product/b/l/blueberry-smoothie-peel-30g-72dpi_1_.jpg,
"C.P.R. - .5 oz/15 ml",https://www.purcosmetics.com/c-p-r,8770000,20004,52,true,"Cosmedix Category|Skincare|All Products|Redness & Sensitivity|Sensitive|Acne Prone|All Skin Types|Purpose|Serums|Retail|Serums|Shop|Retail|Serums|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/c/p/cpr-cap-on-5floz.jpg,
"C.P.R. - .5 oz/15 ml",https://www.purcosmetics.com/c-p-r,5550000,20004,52,true,"Cosmedix Category|Skincare|Testers|Testers|Serums|Serums|Shop",https://www.purcosmetics.com/media/catalog/product/c/p/cpr-cap-on-5floz.jpg,
"Cell ID - 1 oz/30 ml",https://www.purcosmetics.com/cell-id,8770110,20005,110,true,"Cosmedix Category|Skincare|All Products|Fine Lines & Wrinkles|Sun & Age Spots|Normal|Purpose|Serums|Retail|Serums|Shop|Retail|Serums|Serums for Fine Lines|Get Your Best Skin Ever—at Any Age|All Products|Picks Of The Week ",https://www.purcosmetics.com/media/catalog/product/c/e/cell-id-cap-on-1floz.jpg,
"Cell ID - 4 fl oz/120 ml",https://www.purcosmetics.com/cell-id,8250739,20005,110,true,"Cosmedix Category|Skincare|Backbar|Serums|Backbar|Serums|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb-cell_id-4oz-72dpi_1.jpg,
"Cell ID - 1 oz/30 ml",https://www.purcosmetics.com/cell-id,5550110,20005,110,true,"Cosmedix Category|Skincare|Testers|Testers|Serums|Serums|Shop",https://www.purcosmetics.com/media/catalog/product/c/e/cell-id-cap-on-1floz.jpg,
"Clarity ",https://www.purcosmetics.com/clarity,8770170,20006,42,true,"Cosmedix Category|Skincare|All Products|Best Sellers|Acne & Oil Control|Normal|Acne Prone|Purpose|Serums|Retail|Serums|Oily|Retail|Serums|CS203 - Denmark Exclusions|CS202 - Australia / New Zealand |CS201 - UK / Medico|Get Your Best Skin Ever—at Any Age|Skincare by Age: 20s|Acne and Oil Control|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Memorial Day Sale|Start Your Full-Size Regimen|All Products|Picks Of The Week ",https://www.purcosmetics.com/media/catalog/product/c/l/clarity-cap-on-1floz.jpg,
"Clarity - 1 fl oz/30 ml",https://www.purcosmetics.com/clarity,5550171,20006,42,true,"Cosmedix Category|Skincare|Testers|Testers|Serums|Serums",https://www.purcosmetics.com/media/catalog/product/c/l/clarity-cap-on-1floz.jpg,
"Clear - 2 oz/60 g",https://www.purcosmetics.com/clear-2-oz-60-g,8770440,20039,42,false,"Cosmedix Category|Skincare|All Products|Best Sellers|Acne & Oil Control|Normal|Acne Prone|Purpose|Masks & Balms|Retail|Masks & Balms|Oily|Shop|Retail|Masks & Balms|Valentines Day Flash Sale |St. Patrick's Day Sale |April Fool's Day |Earth Day Sale|Memorial Day Sale|All Products",https://www.purcosmetics.com/media/catalog/product/c/l/clear-2oz.jpg,
"Clear - 6 oz/180 g",https://www.purcosmetics.com/clear-2-oz-60-g,8250743,20039,42,true,"Cosmedix Category|Skincare|Masks & Balms|Backbar|Backbar|Shop|Masks & Balms|Acne Sale",https://www.purcosmetics.com/media/catalog/product/b/b/bb-clear-6oz-72dpi.jpg,
"Clear - 2 oz/60 g",https://www.purcosmetics.com/clear-2-oz-60-g,5550440,20039,42,true,"Cosmedix Category|Skincare|Testers|Testers|Masks & Balms|Masks & Balms|Shop|Acne and Oil Control",https://www.purcosmetics.com/media/catalog/product/c/l/clear-2oz.jpg,
"CosMedix Be Ageless  Facial Protocol for Dry/Sensitive ",https://www.purcosmetics.com/cosmedix-be-ageless-facial-protocol-for-dry-sensitive,8755054,8755054,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_21.jpg,
"CosMedix Benefit Treatment Protocol",https://www.purcosmetics.com/cosmedix-benefit-treatment-protocol,8755062,8755062,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_6.jpg,
"CosMedix Blueberry Jessner Protocol",https://www.purcosmetics.com/cosmedix-blueberry-jessner-protocol,8755064,8755064,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_5.jpg,
"CosMedix Blueberry Smoothie Treatment Protocol",https://www.purcosmetics.com/cosmedix-blueberry-smoothie-treatment-protocol,8755060,8755060,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_20.jpg,
"Cosmedix Deep Sea Peel Protocol",https://www.purcosmetics.com/cosmedix-deep-sea-peel-protocol,8755066,8755066,2.0000,true,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_4.jpg,
"Cosmedix Folder",https://www.purcosmetics.com/cosmedix-folder,8755600,8755600,1.5000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Training & Education|Business Tools|Training & Education|Shop",https://www.purcosmetics.com/media/catalog/product/t/r/training-_-education_1200x1200v2_4.jpg,
"CosMedix Get Even Facial Protocol for Dry/Sensitive",https://www.purcosmetics.com/cosmedix-get-even-facial-protocol-for-dry-sensitive,8755059,8755059,2.0000,true,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_19.jpg,
"CosMedix Get Even Facial Protocol for Normal/Combo",https://www.purcosmetics.com/cosmedix-get-even-facial-protocol-for-normal-combo,8755058,8755058,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_3.jpg,
"CosMedix Keep Clear Facial Protocol for Dry/Sensitive",https://www.purcosmetics.com/cosmedix-keep-clear-facial-protocol-for-dry-sensitive,8755057,8755057,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_2.jpg,
"CosMedix Keep Clear Facial Protocol for Normal/Combo",https://www.purcosmetics.com/cosmedix-keep-clear-facial-protocol-for-normal-combo,8755056,8755056,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_1.jpg,
"CosMedix Peels At-A-Glance",https://www.purcosmetics.com/cosmedix-peels-at-a-glance,8755052,8755052,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb_placeholder.jpg,
"CosMedix Peels Brochure",https://www.purcosmetics.com/cosmedix-peels-brochure,8754899,8754899,0.5000,false,"Cosmedix Category|Business Tools|Brochures|Business Tools|Catalogs & Brochures|Shop",https://www.purcosmetics.com/media/catalog/product/c/a/catalogs_brochures_1200x1200v2.jpg,
"CosMedix Pomegranate Antioxidant Exfoliating Treatment Protocol",https://www.purcosmetics.com/cosmedix-pomegranate-antioxidant-exfoliating-treatment-protocol,8755061,8755061,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_9.jpg,
"Cosmedix Prescription Pads",https://www.purcosmetics.com/cosmedix-prescription-pads,8630071,8630071,5.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Sales Tools|Business Tools|Sales Tools|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb_placeholder.jpg,
"CosMedix Product Manual",https://www.purcosmetics.com/cosmedix-product-manual,8755029,8755029,40.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Training & Education|Business Tools|Training & Education|Shop",https://www.purcosmetics.com/media/catalog/product/t/r/training-_-education_1200x1200v2_3.jpg,
"CosMedix Products At-A-Glance",https://www.purcosmetics.com/cosmedix-products-at-a-glance,8755050,8755050,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb_placeholder.jpg,
"CosMedix Purity Treatment Protocol",https://www.purcosmetics.com/cosmedix-purity-treatment-protocol,8755063,8755063,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_15.jpg,
"CosMedix Stay Calm Facial Protocol",https://www.purcosmetics.com/cosmedix-stay-calm-facial-protocol,8755055,8755055,2.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_18.jpg,
"CosMedix Timeless Peel Protocol",https://www.purcosmetics.com/cosmedix-timeless-peel-protocol,8755065,8755065,2.0000,true,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Posters|Business Tools|Protocols & At-A-Glance|Shop",https://www.purcosmetics.com/media/catalog/product/p/r/protocols-_-at-a-glance_1200x1200v2_16.jpg,
"CosMedix Training DVD",https://www.purcosmetics.com/cosmedix-training-dvd,8755015,8755015,10.0000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Training & Education|Business Tools|Training & Education|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb_placeholder.jpg,
"CosMedix White Gift Bag",https://www.purcosmetics.com/cosmedix-white-gift-bag,8680348,8680348,1.5000,false,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Merchandising|Business Tools|Merchandising|Shop",https://www.purcosmetics.com/media/catalog/product/b/b/bb_placeholder.jpg,
"Cotton Applicator",https://www.purcosmetics.com/cotton-applicator,8630036,8630036,0.0500,true,"Cosmedix Category|Skincare|Shop|Professional Tools|Business Tools|Backbar Supplies|Business Tools|Backbar Supplies|Shop",https://www.purcosmetics.com/media/catalog/product/b/a/backbar-supplies_1200x1200v2_2.jpg,
